fpr,tpr,threshold
0.0,0.0,-inf
0.0,0.0,0.035230159759521484
0.0,0.0005058168942842691,0.04228705167770386
0.0,0.0010116337885685382,0.04732215404510498
0.0,0.0015174506828528073,0.05346882343292236
0.0,0.0020232675771370764,0.05902367830276489
0.0,0.0025290844714213456,0.059765398502349854
0.0,0.0030349013657056147,0.06348085403442383
0.0,0.0035407182599898838,0.06577861309051514
0.0,0.004046535154274153,0.06886947154998779
0.0,0.004552352048558422,0.07019001245498657
0.0,0.005058168942842691,0.07061457633972168
0.0,0.00556398583712696,0.0713244080543518
0.0,0.006069802731411229,0.07206660509109497
0.0,0.0065756196256954984,0.07251644134521484
0.0,0.0070814365199797676,0.0759686827659607
0.0,0.007587253414264037,0.07626402378082275
0.0,0.008093070308548306,0.07650917768478394
0.0,0.008598887202832575,0.07738840579986572
0.0,0.009104704097116844,0.07769805192947388
0.0,0.009610520991401113,0.0796743631362915
0.0,0.010116337885685382,0.08084934949874878
0.0,0.010622154779969651,0.08121836185455322
0.0,0.01112797167425392,0.08127707242965698
0.0,0.01163378856853819,0.08189636468887329
0.0,0.012139605462822459,0.08308601379394531
0.0,0.012645422357106728,0.0832023024559021
0.0,0.013151239251390997,0.08347785472869873
0.0,0.013657056145675266,0.08358162641525269
0.0,0.014162873039959535,0.08462762832641602
0.0,0.014668689934243804,0.08518189191818237
0.0,0.015174506828528073,0.08587908744812012
0.0,0.01568032372281234,0.08630216121673584
0.0,0.01618614061709661,0.0864105224609375
0.0,0.01669195751138088,0.08697909116744995
0.0,0.01719777440566515,0.08736491203308105
0.0,0.017703591299949417,0.08753573894500732
0.0,0.018209408194233688,0.08906269073486328
0.0,0.018715225088517955,0.08931291103363037
0.0,0.019221041982802226,0.0897255539894104
0.0,0.019726858877086494,0.09081858396530151
0.0,0.020232675771370764,0.09100639820098877
0.0,0.020738492665655032,0.09121596813201904
0.0,0.021244309559939303,0.09338635206222534
0.0,0.02175012645422357,0.09403884410858154
0.0,0.02225594334850784,0.09412288665771484
0.0,0.02276176024279211,0.09446746110916138
0.0,0.02326757713707638,0.09458744525909424
0.0,0.023773394031360646,0.09516149759292603
0.0,0.024279210925644917,0.0951688289642334
0.0,0.024785027819929185,0.09556901454925537
0.0,0.025290844714213456,0.09577828645706177
0.0,0.025796661608497723,0.09603822231292725
0.0,0.026302478502781994,0.09619355201721191
0.0,0.02680829539706626,0.09623706340789795
0.0,0.027314112291350532,0.09630703926086426
0.0,0.0278199291856348,0.09630745649337769
0.0,0.02832574607991907,0.09637778997421265
0.0005102040816326531,0.02832574607991907,0.09642767906188965
0.0005102040816326531,0.028831562974203338,0.09656131267547607
0.0005102040816326531,0.02933737986848761,0.0967593789100647
0.0005102040816326531,0.029843196762771876,0.09761309623718262
0.0005102040816326531,0.030349013657056147,0.09840011596679688
0.0005102040816326531,0.030854830551340414,0.09844332933425903
0.0005102040816326531,0.03136064744562468,0.09885597229003906
0.0005102040816326531,0.03186646433990895,0.09931766986846924
0.0005102040816326531,0.03237228123419322,0.09961014986038208
0.0005102040816326531,0.032878098128477494,0.09965479373931885
0.0005102040816326531,0.03338391502276176,0.09977048635482788
0.0005102040816326531,0.03388973191704603,0.10024285316467285
0.0005102040816326531,0.0343955488113303,0.10032367706298828
0.0005102040816326531,0.03490136570561457,0.1003415584564209
0.0005102040816326531,0.035407182599898834,0.10055416822433472
0.0005102040816326531,0.035912999494183105,0.10056233406066895
0.0005102040816326531,0.036418816388467376,0.10056561231613159
0.0010204081632653062,0.036418816388467376,0.10129886865615845
0.0010204081632653062,0.03692463328275165,0.10159105062484741
0.0010204081632653062,0.03743045017703591,0.10168343782424927
0.0010204081632653062,0.03793626707132018,0.10236722230911255
0.0010204081632653062,0.03844208396560445,0.10279428958892822
0.0010204081632653062,0.03894790085988872,0.10290366411209106
0.0010204081632653062,0.03945371775417299,0.10314136743545532
0.0010204081632653062,0.03995953464845726,0.10390305519104004
0.0010204081632653062,0.04046535154274153,0.10401886701583862
0.0010204081632653062,0.0409711684370258,0.1041150689125061
0.0010204081632653062,0.041476985331310064,0.1041993498802185
0.0010204081632653062,0.041982802225594334,0.10430413484573364
0.0010204081632653062,0.042488619119878605,0.10500597953796387
0.0010204081632653062,0.042994436014162876,0.10501998662948608
0.0010204081632653062,0.04350025290844714,0.10544013977050781
0.0010204081632653062,0.04400606980273141,0.1054847240447998
0.0010204081632653062,0.04451188669701568,0.10564345121383667
0.0010204081632653062,0.04501770359129995,0.10570365190505981
0.0010204081632653062,0.04552352048558422,0.10573160648345947
0.0010204081632653062,0.04602933737986849,0.10573643445968628
0.0010204081632653062,0.04653515427415276,0.10588353872299194
0.0010204081632653062,0.04704097116843703,0.10605549812316895
0.0010204081632653062,0.04754678806272129,0.10640108585357666
0.0010204081632653062,0.048052604957005564,0.10661357641220093
0.0010204081632653062,0.048558421851289835,0.10675621032714844
0.0010204081632653062,0.049064238745574106,0.10688841342926025
0.0010204081632653062,0.04957005563985837,0.10692667961120605
