fpr,tpr,threshold
0.0,0.0,-inf
0.0,0.0,0.019691526889801025
0.0,0.0005096839959225281,0.019771218299865723
0.0,0.0010193679918450561,0.020731747150421143
0.0,0.0015290519877675841,0.02237015962600708
0.0,0.0020387359836901123,0.024968326091766357
0.0,0.0025484199796126403,0.026161015033721924
0.0,0.0030581039755351682,0.02664005756378174
0.0,0.003567787971457696,0.028591156005859375
0.0,0.004077471967380225,0.029386937618255615
0.0,0.0045871559633027525,0.02992802858352661
0.0,0.0050968399592252805,0.033090174198150635
0.0,0.0056065239551478085,0.03333359956741333
0.0,0.0061162079510703364,0.03401833772659302
0.0,0.006625891946992864,0.034159302711486816
0.0,0.007135575942915392,0.03454631567001343
0.0,0.00764525993883792,0.035874128341674805
0.0,0.00815494393476045,0.03784912824630737
0.0,0.008664627930682976,0.038424015045166016
0.0,0.009174311926605505,0.03843569755554199
0.0,0.009683995922528032,0.03858917951583862
0.0,0.010193679918450561,0.039041996002197266
0.0,0.010703363914373088,0.03932809829711914
0.0,0.011213047910295617,0.03941136598587036
0.0,0.011722731906218144,0.03947746753692627
0.0,0.012232415902140673,0.040109992027282715
0.0,0.0127420998980632,0.04015624523162842
0.0,0.013251783893985729,0.040220022201538086
0.0,0.013761467889908258,0.04033970832824707
0.0,0.014271151885830785,0.04049116373062134
0.0,0.014780835881753314,0.04084497690200806
0.0,0.01529051987767584,0.0411410927772522
0.0,0.01580020387359837,0.04195278882980347
0.0,0.0163098878695209,0.04213595390319824
0.0,0.016819571865443424,0.042253732681274414
0.0,0.017329255861365953,0.04252094030380249
0.0,0.01783893985728848,0.04285162687301636
0.0,0.01834862385321101,0.043130576610565186
0.0,0.018858307849133536,0.04344809055328369
0.0,0.019367991845056064,0.04394251108169556
0.0,0.019877675840978593,0.0439947247505188
0.0,0.020387359836901122,0.04445624351501465
0.0,0.02089704383282365,0.04466676712036133
0.0,0.021406727828746176,0.044981420040130615
0.0,0.021916411824668705,0.045153796672821045
0.0,0.022426095820591234,0.045785486698150635
0.0,0.022935779816513763,0.04614222049713135
0.0,0.023445463812436288,0.04622220993041992
0.0,0.023955147808358817,0.046503663063049316
0.0,0.024464831804281346,0.04656928777694702
0.0,0.024974515800203875,0.04696154594421387
0.0,0.0254841997961264,0.04721188545227051
0.0,0.02599388379204893,0.04740780591964722
0.0,0.026503567787971458,0.04757034778594971
0.0,0.027013251783893986,0.04770916700363159
0.0,0.027522935779816515,0.04777759313583374
0.0,0.02803261977573904,0.04826176166534424
0.0,0.02854230377166157,0.04829317331314087
0.0,0.0290519877675841,0.04844868183135986
0.0,0.029561671763506627,0.04849851131439209
0.0,0.030071355759429153,0.04866284132003784
0.0,0.03058103975535168,0.049087584018707275
0.0,0.03109072375127421,0.049251437187194824
0.0,0.03160040774719674,0.04997628927230835
0.0,0.03211009174311927,0.05008041858673096
0.0,0.0326197757390418,0.050268709659576416
0.0,0.033129459734964326,0.050341129302978516
0.0,0.03363914373088685,0.050431013107299805
0.0,0.034148827726809376,0.050888776779174805
0.0,0.034658511722731905,0.0513765811920166
0.0,0.035168195718654434,0.05170196294784546
0.0,0.03567787971457696,0.052033960819244385
0.0,0.03618756371049949,0.05207008123397827
0.0,0.03669724770642202,0.052206337451934814
0.0,0.03720693170234455,0.05232661962509155
0.0,0.03771661569826707,0.0523296594619751
0.0,0.0382262996941896,0.05257260799407959
0.0,0.03873598369011213,0.05300837755203247
0.0,0.03924566768603466,0.05321502685546875
0.0,0.039755351681957186,0.05357682704925537
0.0,0.040265035677879715,0.0536501407623291
0.0,0.040774719673802244,0.05366349220275879
0.0,0.04128440366972477,0.05388748645782471
0.0,0.0417940876656473,0.054440975189208984
0.0,0.042303771661569824,0.05462402105331421
0.0,0.04281345565749235,0.05487269163131714
0.0,0.04332313965341488,0.054919660091400146
0.0,0.04383282364933741,0.055339038372039795
0.0,0.04434250764525994,0.056048035621643066
0.0,0.04485219164118247,0.056069135665893555
0.0,0.045361875637105,0.05618166923522949
0.0,0.045871559633027525,0.056381940841674805
0.0,0.046381243628950054,0.05648982524871826
0.0,0.046890927624872576,0.05676454305648804
0.0,0.047400611620795105,0.056979238986968994
0.0,0.047910295616717634,0.05714404582977295
0.0,0.04841997961264016,0.05728912353515625
0.0,0.04892966360856269,0.05766826868057251
0.0,0.04943934760448522,0.057948291301727295
0.0,0.04994903160040775,0.05798381567001343
0.0,0.05045871559633028,0.05811047554016113
0.0,0.0509683995922528,0.058945417404174805
0.0,0.05147808358817533,0.05926591157913208
0.0,0.05198776758409786,0.05988514423370361
0.0,0.052497451580020386,0.059918999671936035
0.0,0.053007135575942915,0.06024336814880371
0.0,0.053516819571865444,0.060309767723083496
0.0,0.05402650356778797,0.060404062271118164
0.0,0.0545361875637105,0.0607566237449646
0.0,0.05504587155963303,0.06086456775665283
0.0,0.05555555555555555,0.06108278036117554
0.0,0.05606523955147808,0.061129748821258545
0.0,0.05657492354740061,0.061328768730163574
0.0,0.05708460754332314,0.06159818172454834
0.0,0.05759429153924567,0.06176882982254028
0.0,0.0581039755351682,0.061791837215423584
0.0,0.058613659531090725,0.06185281276702881
0.0,0.059123343527013254,0.06186175346374512
0.0,0.05963302752293578,0.06198078393936157
0.0,0.060142711518858305,0.06207895278930664
0.0,0.060652395514780834,0.06210732460021973
0.0,0.06116207951070336,0.062242984771728516
0.0,0.06167176350662589,0.06265020370483398
0.0,0.06218144750254842,0.0627170205116272
0.0,0.06269113149847094,0.06279361248016357
0.0,0.06320081549439348,0.06281685829162598
0.0,0.063710499490316,0.06282293796539307
0.0,0.06422018348623854,0.06285768747329712
0.0,0.06472986748216106,0.06330877542495728
0.0,0.0652395514780836,0.06337010860443115
0.0,0.06574923547400612,0.063670814037323
0.0,0.06625891946992865,0.06394433975219727
0.0,0.06676860346585117,0.06410348415374756
0.0,0.0672782874617737,0.06416523456573486
0.0,0.06778797145769623,0.06461471319198608
0.0,0.06829765545361875,0.06493884325027466
0.0,0.06880733944954129,0.06495743989944458
0.0,0.06931702344546381,0.0649837851524353
0.0,0.06982670744138635,0.06520611047744751
0.0,0.07033639143730887,0.06523644924163818
0.0,0.07084607543323139,0.06529664993286133
0.0,0.07135575942915393,0.06530368328094482
0.0,0.07186544342507645,0.06549841165542603
0.0,0.07237512742099898,0.06559735536575317
0.0,0.0728848114169215,0.06564998626708984
0.0,0.07339449541284404,0.0658879280090332
0.0,0.07390417940876656,0.06605333089828491
0.0,0.0744138634046891,0.06629502773284912
0.0,0.07492354740061162,0.06634950637817383
0.0,0.07543323139653414,0.0663982629776001
0.0,0.07594291539245668,0.0664098858833313
0.0,0.0764525993883792,0.06649118661880493
0.0,0.07696228338430174,0.06655484437942505
0.0,0.07747196738022426,0.06658834218978882
0.0,0.0779816513761468,0.06673252582550049
0.0,0.07849133537206932,0.06695765256881714
0.0,0.07900101936799185,0.06701219081878662
0.0,0.07951070336391437,0.06704723834991455
0.0,0.0800203873598369,0.06712508201599121
0.0,0.08053007135575943,0.06714683771133423
0.0,0.08103975535168195,0.06751036643981934
0.0,0.08154943934760449,0.06755846738815308
0.0,0.08205912334352701,0.06763362884521484
0.0,0.08256880733944955,0.0678907036781311
0.0,0.08307849133537207,0.06806248426437378
0.0,0.0835881753312946,0.06812965869903564
0.0,0.08409785932721713,0.0681833028793335
0.0,0.08460754332313965,0.0681840181350708
0.0,0.08511722731906218,0.06828492879867554
0.0,0.0856269113149847,0.06846773624420166
0.0,0.08613659531090724,0.06906384229660034
0.0,0.08664627930682976,0.06912797689437866
0.0,0.0871559633027523,0.06934833526611328
0.0,0.08766564729867482,0.06944411993026733
0.0,0.08817533129459736,0.06951737403869629
0.0,0.08868501529051988,0.06952923536300659
0.0,0.0891946992864424,0.06954044103622437
0.0,0.08970438328236494,0.06978654861450195
0.0,0.09021406727828746,0.06981223821640015
0.0,0.09072375127421,0.06992453336715698
0.0,0.09123343527013252,0.07021015882492065
0.0,0.09174311926605505,0.07022583484649658
0.0,0.09225280326197757,0.07034367322921753
0.0,0.09276248725790011,0.07044470310211182
0.0,0.09327217125382263,0.07046794891357422
0.0,0.09378185524974515,0.07048189640045166
0.0,0.09429153924566769,0.07050275802612305
0.0,0.09480122324159021,0.07052749395370483
0.0,0.09531090723751275,0.07063227891921997
0.0,0.09582059123343527,0.07065016031265259
0.0,0.0963302752293578,0.07067888975143433
0.0,0.09683995922528033,0.0707007646560669
0.0,0.09734964322120285,0.0708497166633606
0.0,0.09785932721712538,0.07103604078292847
0.0,0.0983690112130479,0.07111942768096924
0.0,0.09887869520897044,0.07122021913528442
0.0,0.09938837920489296,0.07123053073883057
0.0,0.0998980632008155,0.07141876220703125
