fpr,tpr,threshold
0.0,0.0,-inf
0.0,0.0,0.06321078151907003
0.0,0.0005571030640668524,0.0686698059773226
0.0,0.0011142061281337048,0.06995885347938466
0.0,0.001671309192200557,0.07655187349730716
0.0,0.0022284122562674096,0.0943678979912298
0.0,0.002785515320334262,0.1207400965053817
0.0,0.003342618384401114,0.12776693297846972
0.0,0.0038997214484679664,0.1279072132671026
0.0,0.004456824512534819,0.13096037223778964
0.0,0.005013927576601671,0.13562906440741737
0.0,0.005571030640668524,0.13671804416070382
0.0,0.006128133704735376,0.1368173777739076
0.0,0.006685236768802228,0.14036888773138412
0.0,0.0072423398328690805,0.14911821959777874
0.0,0.007799442896935933,0.14999359422645278
0.0,0.008356545961002786,0.15082625819794498
0.0,0.008913649025069638,0.15384694512014188
0.0,0.00947075208913649,0.15517226083952512
0.0,0.010027855153203343,0.15517378232534743
0.0,0.010584958217270195,0.1616151388841696
0.0,0.011142061281337047,0.16264852324802218
0.0,0.0116991643454039,0.16346874014991483
0.0,0.012256267409470752,0.16789559907650872
0.0,0.012813370473537604,0.16814948058427687
0.0,0.013370473537604457,0.16979943569936815
0.0,0.013927576601671309,0.17063049099796
0.0,0.014484679665738161,0.17113958827192818
0.0,0.015041782729805013,0.17246198772726362
0.0,0.015598885793871866,0.17372228437392256
0.0,0.01615598885793872,0.17574341021972417
0.0,0.016713091922005572,0.17580510751983147
0.0,0.017270194986072424,0.17643271760994947
0.0,0.017827298050139277,0.177324074773634
0.0,0.01838440111420613,0.17843391060566985
0.0,0.01894150417827298,0.18022698409191035
0.0,0.019498607242339833,0.18220031672138662
0.0,0.020055710306406686,0.1831319102422107
0.0,0.020612813370473538,0.18438145795691763
0.0,0.02116991643454039,0.18515471736266625
0.0,0.021727019498607242,0.18521823034523408
0.0,0.022284122562674095,0.18608145523509914
0.0,0.022841225626740947,0.18674419962464117
0.0,0.0233983286908078,0.187022417710203
0.0,0.02395543175487465,0.18835609248256344
0.0,0.024512534818941504,0.18938437801218538
0.0,0.025069637883008356,0.1902376975498384
0.0,0.02562674094707521,0.19064753557415862
0.0,0.02618384401114206,0.19084101926308533
0.0,0.026740947075208913,0.19216303164317955
0.0,0.027298050139275765,0.19300791522059507
0.0,0.027855153203342618,0.1939845839442461
0.0,0.02841225626740947,0.19480113280669256
0.0,0.028969359331476322,0.19751547514686935
0.0,0.029526462395543174,0.1976749144996096
0.0,0.030083565459610027,0.19883568220917408
0.0,0.03064066852367688,0.19970125993186755
0.0,0.03119777158774373,0.20014703371994136
0.0,0.03175487465181059,0.2001561643524326
0.0,0.03231197771587744,0.20141682585537385
0.0,0.03286908077994429,0.20194565663690528
0.0,0.033426183844011144,0.20259225738624886
0.0,0.033983286908077996,0.2029295986625678
0.0,0.03454038997214485,0.2032431134813411
0.0,0.0350974930362117,0.20391943571708282
0.0,0.03565459610027855,0.20415963239697138
0.0,0.036211699164345405,0.20459685060640032
0.0,0.03676880222841226,0.20468553235793627
0.0,0.03732590529247911,0.20625225630114866
0.0,0.03788300835654596,0.2066511452786336
0.0,0.038440111420612814,0.20775735860095723
0.0,0.03899721448467967,0.20891940841398296
0.0,0.03955431754874652,0.20904447086973668
0.0,0.04011142061281337,0.20906599041247315
0.0,0.040668523676880224,0.21011158758280815
0.0,0.041225626740947076,0.21151119067353968
0.0,0.04178272980501393,0.21246501702171564
0.0,0.04233983286908078,0.21261394410539441
0.0,0.04289693593314763,0.2137825298663886
0.0,0.043454038997214485,0.21398044526444154
0.0,0.04401114206128134,0.214710999035174
0.0,0.04456824512534819,0.21499117959602576
0.0,0.04512534818941504,0.21514280518089765
0.0,0.045682451253481894,0.21558707188913198
0.0,0.046239554317548746,0.2160632858699459
0.0,0.0467966573816156,0.2165550145615502
0.0,0.04735376044568245,0.21680860120118506
0.0,0.0479108635097493,0.21685448416691425
0.0,0.048467966573816156,0.21724570415200334
0.0,0.04902506963788301,0.21739596738917524
0.0,0.04958217270194986,0.21775528569321895
0.0,0.05013927576601671,0.2204726014372841
0.0,0.050696378830083565,0.2209312342416794
0.0,0.05125348189415042,0.22102419321040362
0.0,0.05181058495821727,0.2217038813278789
0.0,0.05236768802228412,0.22200112292068083
0.0,0.052924791086350974,0.2222712813920181
0.0,0.053481894150417826,0.22339616661190886
0.0,0.05403899721448468,0.2235394199983472
0.0,0.05459610027855153,0.22383474734249048
0.0,0.05515320334261838,0.2250636451676917
0.0,0.055710306406685235,0.22643351061248607
